order_id,tracking,declared_weight,carrier_total,outvio_estimate,factura,servicio,destino,billed_weight,weight_check,billed_portes,importe,scope,zone_or_country,expected_portes,diff,verdict,note,fuel_period,billed_fuel,expected_fuel,fuel_verdict,fuel_diff,cost_diff
ES26019128,4418242,0.9,11.76,8.66,72531,CLS,IT,1.2,ok,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019138,4425260,0.96,11.76,8.66,72531,CLS,IT,1.4,ok,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019141,4425928,0.63,11.76,8.66,72531,CLS,IT,1.909,STRAY-HIGH,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019186,4428244,0.16,11.76,8.66,72531,CLS,IT,1.129,STRAY-HIGH,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019188,4428268,0.51,11.76,8.66,72531,CLS,IT,1.026,STRAY-HIGH,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019194,4428418,0.33,11.76,8.66,72531,CLS,IT,1.08,STRAY-HIGH,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019248,4431197,0.29,11.76,8.66,72531,CLS,IT,1.075,STRAY-HIGH,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019504,4451956,0.35,11.76,8.66,72531,CLS,IT,1.129,STRAY-HIGH,9.47,11.76,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019621,4455650,6.0,5.88,3.18,72531,*B2C,MAD,6.597,ok,5.0,5.88,national,area_bcn/corto/medio/largo,5.00,0.0,OK,,2026-04-13..2026-04-19,0.38,0.38,OK,0.0,0.0
ES26017889,4317781,9.15,17.04,13.92,72531,CLS,IT,10.0,ok,13.92,17.04,international,ITALIA,13.92,0.0,OK,,2026-04-06..2026-04-12,2.72,2.72,OK,0.0,0.0
ES26016396,4130475,4.05,1.73,3.4,51824,*B2C,GER,4.05,ok,4.36,4.7,national,area_bcn/corto/medio/largo,4.36,0.0,OK,,2026-03-30..2026-04-05,0.34,0.34,OK,0.0,0.0
ES26018884,4401906,5.2,15.58,12.44,72531,CLS,IT,5.4,ok,12.44,15.58,international,ITALIA,12.44,0.0,OK,,2026-04-13..2026-04-19,2.49,2.49,OK,0.0,0.0
ES26017848,4316068,43.13,13.99,8.61,72531,*B2C,VAL,47.4,ok,12.43,13.99,national,area_bcn/corto/medio/largo,12.43,0.0,OK,,2026-04-06..2026-04-12,0.96,0.96,OK,0.0,0.0
ES26018324,4346327,19.39,17.1,17.83,72531,CLS,IT,9.2,stray-low,13.92,17.1,international,ITALIA,13.92,0.0,OK,,2026-04-06..2026-04-12,2.78,2.72,MISMATCH,0.06,0.06
ES26019930,4478114,5.98,6.42,4.0,72531,*B2C,CAS,9.86,STRAY-HIGH,5.97,6.42,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-13..2026-04-19,0.45,0.45,OK,0.0,0.0
ES26022938,4782835,11.53,21.65,20.95,72531,*B2C,MEN,11.54,ok,16.47,21.65,national,baleares,16.47,0.0,OK,,2026-04-27..2026-05-03,1.38,1.37,OK,0.01,0.01
ES26019496,4450297,1.13,12.11,8.9,72531,CLS,DE,2.746,STRAY-HIGH,9.55,12.11,international,ALEMANIA,9.55,0.0,OK,,2026-04-13..2026-04-19,1.91,1.91,OK,0.0,0.0
ES26016914,4169301,21.54,27.33,24.11,72531,CLS,IT,20.8,ok,22.53,27.33,international,ITALIA,22.53,0.0,OK,,2026-03-30..2026-04-05,4.4,4.40,OK,0.0,0.0
ES26017622,4295450,9.5,7.72,5.85,72531,*B2C,ALI,14.168,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-06..2026-04-12,0.55,0.55,OK,0.0,0.0
ES26017753,4304760,10.7,7.72,5.85,72531,*B2C,MAD,14.04,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-06..2026-04-12,0.55,0.55,OK,0.0,0.0
ES26017793,4309723,1.13,12.71,9.47,72531,CLS,IT,2.022,STRAY-HIGH,10.3,12.71,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.01,2.01,OK,0.0,0.0
ES26017806,4310772,1.96,12.71,9.47,72531,CLS,IT,2.88,ok,10.3,12.71,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.01,2.01,OK,0.0,0.0
ES26017826,4314682,1.23,12.71,9.47,72531,CLS,IT,2.952,STRAY-HIGH,10.3,12.71,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.01,2.01,OK,0.0,0.0
ES26018318,4346283,0.55,12.36,9.12,72531,CLS,AT,1.075,STRAY-HIGH,9.97,12.36,international,AUSTRIA,9.97,0.0,OK,,2026-04-06..2026-04-12,1.99,1.95,MISMATCH,0.04,0.04
ES26018319,4346284,0.33,12.36,9.12,72531,CLS,AT,1.058,STRAY-HIGH,9.97,12.36,international,AUSTRIA,9.97,0.0,OK,,2026-04-06..2026-04-12,1.99,1.95,MISMATCH,0.04,0.04
ES26018488,4364322,3.37,6.87,3.22,72531,*B2C,VAD,8.41,STRAY-HIGH,6.2,6.87,national,area_bcn/corto/medio/largo,6.20,0.0,OK,,2026-04-13..2026-04-19,0.47,0.47,OK,0.0,0.0
ES26017972,4326721,3.34,6.88,3.22,72531,*B2C,BAD,8.239,STRAY-HIGH,6.2,6.88,national,area_bcn/corto/medio/largo,6.20,0.0,OK,,2026-04-06..2026-04-12,0.48,0.48,OK,0.0,0.0
ES26018322,4346324,1.65,12.76,9.47,72531,CLS,IT,2.2,ok,10.3,12.76,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.06,2.01,MISMATCH,0.05,0.05
ES26018323,4346325,1.77,12.76,9.47,72531,CLS,IT,2.6,ok,10.3,12.76,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.06,2.01,MISMATCH,0.05,0.05
ES26018793,4398645,1.4,12.76,9.47,72531,CLS,IT,2.88,STRAY-HIGH,10.3,12.76,international,ITALIA,10.30,0.0,OK,,2026-04-13..2026-04-19,2.06,2.06,OK,0.0,0.0
ES26018795,4398723,1.47,12.76,9.47,72531,CLS,IT,2.187,ok,10.3,12.76,international,ITALIA,10.30,0.0,OK,,2026-04-13..2026-04-19,2.06,2.06,OK,0.0,0.0
ES26019764,4463731,1.87,12.76,9.47,72531,CLS,IT,2.976,STRAY-HIGH,10.3,12.76,international,ITALIA,10.30,0.0,OK,,2026-04-13..2026-04-19,2.06,2.06,OK,0.0,0.0
ES26019770,4463766,1.56,12.76,9.47,72531,CLS,IT,2.399,STRAY-HIGH,10.3,12.76,international,ITALIA,10.30,0.0,OK,,2026-04-13..2026-04-19,2.06,2.06,OK,0.0,0.0
ES26019787,4466195,6.9,6.07,3.18,72531,*B2C,SEV,8.0,ok,5.64,6.07,national,area_bcn/corto/medio/largo,5.64,0.0,OK,,2026-04-13..2026-04-19,0.43,0.43,OK,0.0,0.0
ES26017968,4326609,6.38,6.08,3.18,72531,*B2C,VIG,7.4,ok,5.64,6.08,national,area_bcn/corto/medio/largo,5.64,0.0,OK,,2026-04-06..2026-04-12,0.44,0.44,OK,0.0,0.0
ES26019741,4462157,6.83,6.08,3.18,72531,*B2C,CIU,6.83,ok,5.19,6.08,national,area_bcn/corto/medio/largo,5.19,0.0,OK,,2026-04-13..2026-04-19,0.39,0.39,OK,0.0,0.0
ES26016905,4167900,1.22,12.84,9.52,72531,CLS,DE,4.166,STRAY-HIGH,10.41,12.84,international,ALEMANIA,10.41,0.0,OK,,2026-03-30..2026-04-05,2.03,2.03,OK,0.0,0.0
Z97X-2604-172365,4231347,,6.09,3.17,72531,*B2C,PAM,8.4,no-declared,5.65,6.09,national,area_bcn/corto/medio/largo,5.65,0.0,OK,,2026-04-06..2026-04-12,0.44,0.44,OK,0.0,0.0
ES26017808,4311415,6.43,16.25,12.93,72531,CLS,IT,7.4,ok,13.26,16.25,international,ITALIA,13.26,0.0,OK,,2026-04-06..2026-04-12,2.59,2.59,OK,0.0,0.0
ES26018644,4372472,0.13,12.01,8.66,72531,CLS,IT,1.026,STRAY-HIGH,9.47,12.01,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26018651,4372636,0.15,12.01,8.66,72531,CLS,IT,1.129,STRAY-HIGH,9.47,12.01,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019237,4430907,0.16,12.01,8.66,72531,CLS,IT,1.129,STRAY-HIGH,9.47,12.01,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019399,4440780,,12.01,8.66,72531,CLS,IT,1.129,no-declared,9.47,12.01,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019722,4460825,0.57,12.01,8.66,72531,CLS,IT,1.089,STRAY-HIGH,9.47,12.01,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26019761,4463689,,12.01,8.66,72531,CLS,IT,1.089,no-declared,9.47,12.01,international,ITALIA,9.47,0.0,OK,,2026-04-13..2026-04-19,1.89,1.89,OK,0.0,0.0
ES26018475,4363292,5.77,7.14,3.38,72531,*B2C,MAN,12.846,STRAY-HIGH,6.45,7.14,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-04-13..2026-04-19,0.49,0.49,OK,0.0,0.0
Z97X-2604-172415,4252003,,7.15,3.17,72531,*B2C,MAN,10.8,no-declared,6.45,7.15,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-04-06..2026-04-12,0.5,0.50,OK,0.0,0.0
ES26018893,4402148,6.61,16.31,12.93,72531,CLS,IT,7.8,ok,13.26,16.31,international,ITALIA,13.26,0.0,OK,,2026-04-13..2026-04-19,2.65,2.65,OK,0.0,0.0
ES26019497,4450400,6.01,16.31,12.93,72531,CLS,IT,7.2,ok,13.26,16.31,international,ITALIA,13.26,0.0,OK,,2026-04-13..2026-04-19,2.65,2.65,OK,0.0,0.0
-,1021650,,2.02,0.0,,,,,,,,,,,,UNVERIFIED,order not in the SEUR invoice data,,,,NO-INVOICE,,
ES26019886,4470000,8.9,6.67,4.0,72531,*B2C,CAD,8.9,ok,6.2,6.67,national,area_bcn/corto/medio/largo,6.20,0.0,OK,,2026-04-13..2026-04-19,0.47,0.47,OK,0.0,0.0
ES26017046,4176311,1.0,12.71,9.27,72531,CLS,IT,2.456,STRAY-HIGH,10.3,12.71,international,ITALIA,10.30,0.0,OK,,2026-03-30..2026-04-05,2.01,2.01,OK,0.0,0.0
Z97X-2604-172386,4235781,,12.71,9.27,72531,CLS,IT,2.495,no-declared,10.3,12.71,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.01,2.01,OK,0.0,0.0
ES26017388,4271240,,12.71,9.27,72531,CLS,IT,2.022,no-declared,10.3,12.71,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.01,2.01,OK,0.0,0.0
ES26018492,4364490,5.94,6.22,3.18,72531,*B2C,LOG,7.6,ok,5.32,6.22,national,area_bcn/corto/medio/largo,5.32,0.0,OK,,2026-04-13..2026-04-19,0.4,0.40,OK,0.0,0.0
ES26019502,4451299,2.23,13.74,10.3,72531,CLS,IT,3.247,ok,11.12,13.74,international,ITALIA,11.12,0.0,OK,,2026-04-13..2026-04-19,2.22,2.22,OK,0.0,0.0
ES26019130,4418336,7.06,16.71,13.26,72531,CLS,IT,8.05,ok,13.59,16.71,international,ITALIA,13.59,0.0,OK,,2026-04-13..2026-04-19,2.72,2.72,OK,0.0,0.0
ES26019493,4450244,6.0,15.91,12.44,72531,CLS,IT,6.4,ok,12.93,15.91,international,ITALIA,12.93,0.0,OK,,2026-04-13..2026-04-19,2.58,2.58,OK,0.0,0.0
ES26019693,4459478,12.38,8.41,4.53,72531,*B2C,ALI,14.15,ok,7.17,8.41,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
ES26017530,4275951,11.86,7.72,4.63,72531,*B2C,MAD,13.0,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-06..2026-04-12,0.55,0.55,OK,0.0,0.0
ES26017544,4276516,10.98,7.72,4.63,72531,*B2C,TAR,12.4,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-06..2026-04-12,0.55,0.55,OK,0.0,0.0
C065447 / 155195 SAT,3732825,,2.12,0.0,51824,S-24,BAR,10.0,no-declared,5.41,5.83,national,area_bcn/corto/medio/largo,5.41,0.0,OK,,2026-03-30..2026-04-05,0.42,0.42,OK,0.0,0.0
ES26016781,4161921,0.84,10.37,6.22,72531,*B2C,MLL,3.921,STRAY-HIGH,7.86,10.37,national,baleares,7.86,0.0,OK,,2026-03-30..2026-04-05,0.61,0.61,OK,0.0,0.0
ES26016913,4169225,1.7,13.69,10.13,72531,CLS,IT,3.917,STRAY-HIGH,11.12,13.69,international,ITALIA,11.12,0.0,OK,,2026-03-30..2026-04-05,2.17,2.17,OK,0.0,0.0
ES26018000,4327368,3.68,14.68,11.12,72531,CLS,IT,4.2,ok,11.95,14.68,international,ITALIA,11.95,0.0,OK,,2026-04-06..2026-04-12,2.33,2.33,OK,0.0,0.0
ES26017689,4298900,17.96,9.76,6.8,72531,*B2C,MAD,19.75,ok,8.87,9.76,national,area_bcn/corto/medio/largo,8.87,0.0,OK,,2026-04-06..2026-04-12,0.69,0.69,OK,0.0,0.0
ES26017894,4318055,21.21,20.03,22.53,72531,CLS,IT,12.0,stray-low,16.42,20.03,international,ITALIA,16.42,0.0,OK,,2026-04-06..2026-04-12,3.21,3.21,OK,0.0,0.0
ES26018844,4400282,0.4,11.86,8.25,72531,CLS,DE,2.328,STRAY-HIGH,9.55,11.86,international,ALEMANIA,9.55,0.0,OK,,2026-04-13..2026-04-19,1.91,1.91,OK,0.0,0.0
ES26018802,4399029,7.0,6.42,3.18,72531,*B2C,MAD,9.86,ok,5.97,6.42,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-13..2026-04-19,0.45,0.45,OK,0.0,0.0
ES26017956,4326332,8.4,6.43,3.18,72531,*B2C,MAD,10.0,ok,5.97,6.43,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-06..2026-04-12,0.46,0.46,OK,0.0,0.0
ES26018145,4332052,8.65,6.43,3.18,72531,*B2C,VAL,9.8,ok,5.97,6.43,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-06..2026-04-12,0.46,0.46,OK,0.0,0.0
ES26019831,4468407,5.3,11.76,8.51,72531,*B2C,MLL,5.3,ok,9.26,11.76,national,baleares,9.26,0.0,OK,,2026-04-13..2026-04-19,0.7,0.70,OK,0.0,0.0
Z97X-2604-172362,4230943,,6.43,3.17,72531,*B2C,GER,9.86,no-declared,5.97,6.43,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-06..2026-04-12,0.46,0.46,OK,0.0,0.0
ES26018882,4401724,5.3,18.73,15.07,72531,CLS,IE,5.6,ok,15.07,18.73,international,IRLANDA,15.07,0.0,OK,,2026-04-13..2026-04-19,3.01,3.01,OK,0.0,0.0
ES26018301,4346223,10.6,20.1,16.42,72531,CLS,IT,11.3,ok,16.42,20.1,international,ITALIA,16.42,0.0,OK,,2026-04-06..2026-04-12,3.28,3.21,MISMATCH,0.07,0.07
ES26018309,4346257,10.62,20.1,16.42,72531,CLS,IT,11.5,ok,16.42,20.1,international,ITALIA,16.42,0.0,OK,,2026-04-06..2026-04-12,3.28,3.21,MISMATCH,0.07,0.07
ES26019080,4413911,10.47,20.1,16.42,72531,CLS,IT,10.95,ok,16.42,20.1,international,ITALIA,16.42,0.0,OK,,2026-04-13..2026-04-19,3.28,3.28,OK,0.0,0.0
Z97X-2604-172316,4189263,,12.96,9.27,72531,CLS,IT,3.0,no-declared,10.3,12.96,international,ITALIA,10.30,0.0,OK,,2026-03-30..2026-04-05,2.01,2.01,OK,0.0,0.0
Z97X-2604-172380,4234740,,12.96,9.27,72531,CLS,IT,2.8,no-declared,10.3,12.96,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.01,2.01,OK,0.0,0.0
ES26017578,4283848,,14.92,14.27,72531,*B2C,MEL,0.158,no-declared,10.57,14.92,national,melilla,10.57,0.0,OK,,2026-04-06..2026-04-12,1.05,0.82,MISMATCH,0.23,0.23
ES26022798,4769567,,9.85,7.32,72531,*B2C,IBI,0.1,no-declared,5.81,9.85,national,baleares,5.81,0.0,OK,,2026-04-27..2026-05-03,0.74,0.48,MISMATCH,0.26,0.26
ES26022827,4771528,,9.85,7.32,72531,*B2C,IBI,0.06,no-declared,5.81,9.85,national,baleares,5.81,0.0,OK,,2026-04-27..2026-05-03,0.74,0.48,MISMATCH,0.26,0.26
ES26019607,4455145,49.05,14.84,9.83,72531,*B2C,MAD,52.9,ok,13.42,14.84,national,area_bcn/corto/medio/largo,13.42,0.0,OK,heavy-approx,2026-04-13..2026-04-19,1.02,1.02,OK,0.0,0.0
ES26016774,4161767,10.6,7.97,4.63,72531,*B2C,ALI,10.6,ok,7.17,7.97,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-03-30..2026-04-05,0.55,0.55,OK,0.0,0.0
ES26017723,4301227,20.2,10.69,7.74,72531,*B2C,BAR,22.243,ok,9.74,10.69,national,area_bcn/corto/medio/largo,9.74,0.0,OK,,2026-04-06..2026-04-12,0.75,0.75,OK,0.0,0.0
ES26018604,4371031,10.4,7.71,4.33,72531,*B2C,ALI,10.4,ok,7.17,7.71,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
ES26018708,4376380,10.6,7.71,4.33,72531,*B2C,MAD,11.8,ok,7.17,7.71,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
ES26018710,4376462,12.48,7.71,4.33,72531,*B2C,TER,12.48,ok,7.17,7.71,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
ES26019125,4417496,10.92,7.71,4.33,72531,*B2C,ALI,12.0,ok,7.17,7.71,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
ES26019613,4455456,2.05,10.65,7.27,72531,*B2C,MEN,4.8,STRAY-HIGH,8.51,10.65,national,baleares,8.51,0.0,OK,,2026-04-13..2026-04-19,0.64,0.64,OK,0.0,0.0
ES26019644,4456335,2.41,10.65,7.27,72531,*B2C,MLL,4.68,STRAY-HIGH,8.51,10.65,national,baleares,8.51,0.0,OK,,2026-04-13..2026-04-19,0.64,0.64,OK,0.0,0.0
ES26016743,4161053,24.65,12.06,6.67,72531,*B2C,CAS,24.66,ok,10.82,12.06,national,area_bcn/corto/medio/largo,10.82,0.0,OK,,2026-03-30..2026-04-05,0.84,0.84,OK,0.0,0.0
ES26018243,4346117,11.95,7.72,4.33,72531,*B2C,ALI,13.45,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-06..2026-04-12,0.55,0.55,OK,0.0,0.0
ES26018414,4347931,10.56,7.72,4.33,72531,*B2C,ZAR,10.56,ok,7.17,7.72,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-06..2026-04-12,0.55,0.55,OK,0.0,0.0
ES26019660,4458206,10.54,8.78,4.53,72531,*B2C,BAR,15.666,ok,7.98,8.78,national,area_bcn/corto/medio/largo,7.98,0.0,OK,,2026-04-13..2026-04-19,0.6,0.60,OK,0.0,0.0
Z97X-2604-172311,4188870,,7.17,3.71,72531,*B2C,OPO,7.4,no-declared,6.04,7.17,national,portugal,6.04,0.0,OK,,2026-03-30..2026-04-05,0.47,0.47,OK,0.0,0.0
ES26018650,4372635,0.62,12.11,8.25,72531,CLS,DE,2.106,STRAY-HIGH,9.55,12.11,international,ALEMANIA,9.55,0.0,OK,,2026-04-13..2026-04-19,1.91,1.91,OK,0.0,0.0
ES26019361,4436936,,6.42,2.96,72531,*B2C,VAL,9.947,no-declared,5.97,6.42,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-13..2026-04-19,0.45,0.45,OK,0.0,0.0
ES26017954,4326293,11.38,8.8,4.53,72531,*B2C,BAR,19.455,STRAY-HIGH,7.98,8.8,national,area_bcn/corto/medio/largo,7.98,0.0,OK,,2026-04-06..2026-04-12,0.62,0.62,OK,0.0,0.0
ES26018877,4401215,8.75,9.65,3.18,72531,*B2C,ALI,9.8,ok,5.97,9.65,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-13..2026-04-19,0.68,0.68,OK,0.0,0.0
Z97X-2604-174952,4452696,3.24,13.36,9.47,72531,CLS,FR,6.4,STRAY-HIGH,10.59,13.36,international,FRANCIA,10.59,0.0,OK,,2026-04-13..2026-04-19,2.12,2.12,OK,0.0,0.0
ES26018331,4346344,7.81,6.68,3.18,72531,*B2C,SSE,9.4,ok,5.97,6.68,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-06..2026-04-12,0.46,0.46,OK,0.0,0.0
ES26018406,4347890,7.09,6.68,3.18,72531,*B2C,SEV,8.4,ok,6.2,6.68,national,area_bcn/corto/medio/largo,6.20,0.0,OK,,2026-04-06..2026-04-12,0.48,0.48,OK,0.0,0.0
ES26018312,4346263,0.22,12.59,8.66,72531,CLS,IT,0.3,ok,8.66,12.59,international,ITALIA,8.66,0.0,OK,,2026-04-06..2026-04-12,2.03,1.69,MISMATCH,0.34,0.34
ES26022721,4766855,0.24,10.1,7.32,72531,*B2C,IBI,0.24,ok,5.81,10.1,national,baleares,5.81,0.0,OK,,2026-04-27..2026-05-03,0.74,0.48,MISMATCH,0.26,0.26
ES26018803,4399044,19.5,21.79,17.83,72531,CLS,IT,19.75,ok,17.83,21.79,international,ITALIA,17.83,0.0,OK,,2026-04-13..2026-04-19,3.56,3.56,OK,0.0,0.0
ES26019830,4468369,42.6,13.77,8.51,72531,*B2C,MAD,45.0,ok,12.43,13.77,national,area_bcn/corto/medio/largo,12.43,0.0,OK,,2026-04-13..2026-04-19,0.94,0.94,OK,0.0,0.0
ES26016936,4170812,,9.79,6.22,72531,*B2C,IBI,0.1,no-declared,5.81,9.79,national,baleares,5.81,0.0,OK,,2026-03-30..2026-04-05,0.68,0.45,MISMATCH,0.23,0.23
ES26018594,4370414,10.4,7.96,4.33,72531,*B2C,CUE,11.75,ok,7.17,7.96,national,area_bcn/corto/medio/largo,7.17,0.0,OK,,2026-04-13..2026-04-19,0.54,0.54,OK,0.0,0.0
ES26018655,4372745,1.13,20.95,16.92,72531,CLS,SE,1.958,STRAY-HIGH,16.92,20.95,international,SUECIA,16.92,0.0,OK,,2026-04-13..2026-04-19,3.38,3.38,OK,0.0,0.0
Z97X-2604-174085,4385410,3.24,6.65,3.02,72531,*B2C,VAL,5.4,STRAY-HIGH,4.68,6.65,national,area_bcn/corto/medio/largo,4.68,0.0,OK,,2026-04-13..2026-04-19,0.47,0.35,MISMATCH,0.12,0.12
ES26017868,4317293,0.98,12.71,8.66,72531,CLS,IT,2.384,STRAY-HIGH,10.3,12.71,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.01,2.01,OK,0.0,0.0
ES26017900,4318850,0.85,12.71,8.66,72531,CLS,IT,2.022,STRAY-HIGH,10.3,12.71,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.01,2.01,OK,0.0,0.0
ES26018682,4373909,3.03,6.67,3.02,72531,*B2C,MAD,9.947,STRAY-HIGH,5.97,6.67,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-13..2026-04-19,0.45,0.45,OK,0.0,0.0
Z97X-2603-170929,4073981,,2.68,3.17,72531,*DEV,BAR,11.2,no-declared,6.04,6.5,,,,,UNVERIFIED,service not modelled (*DEV),2026-04-13..2026-04-19,0.46,,NO-INDEX,,
ES26019142,4426010,0.73,12.76,8.66,72531,CLS,IT,2.384,STRAY-HIGH,10.3,12.76,international,ITALIA,10.30,0.0,OK,,2026-04-13..2026-04-19,2.06,2.06,OK,0.0,0.0
ES26019708,4460214,7.19,7.89,3.38,72531,*B2C,MAD,8.091,ok,5.65,7.89,national,area_bcn/corto/medio/largo,5.65,0.0,OK,,2026-04-13..2026-04-19,0.54,0.43,MISMATCH,0.11,0.11
ES26016875,4166537,21.39,10.69,5.97,72531,*B2C,BAR,21.4,ok,9.74,10.69,national,area_bcn/corto/medio/largo,9.74,0.0,OK,,2026-03-30..2026-04-05,0.75,0.75,OK,0.0,0.0
ES26017050,4176469,21.5,10.69,5.97,72531,*B2C,BAR,21.5,ok,9.74,10.69,national,area_bcn/corto/medio/largo,9.74,0.0,OK,,2026-03-30..2026-04-05,0.75,0.75,OK,0.0,0.0
ES26019654,4457248,7.74,6.92,3.18,72531,*B2C,ALI,9.55,ok,5.97,6.92,national,area_bcn/corto/medio/largo,5.97,0.0,OK,,2026-04-13..2026-04-19,0.45,0.45,OK,0.0,0.0
ES26019929,4478110,10.15,9.74,5.65,72531,*B2C,SSE,18.228,STRAY-HIGH,8.87,9.74,national,area_bcn/corto/medio/largo,8.87,0.0,OK,,2026-04-13..2026-04-19,0.67,0.67,OK,0.0,0.0
Z97X-2604-174534,4426598,4.51,12.26,8.51,72531,*B2C,MLL,5.4,ok,9.26,12.26,national,baleares,9.26,0.0,OK,,2026-04-13..2026-04-19,0.7,0.70,OK,0.0,0.0
ES26018476,4363329,8.48,6.94,3.18,72531,*B2C,BAR,13.524,STRAY-HIGH,6.45,6.94,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-04-13..2026-04-19,0.49,0.49,OK,0.0,0.0
ES26019225,4430078,6.72,6.94,3.18,72531,*B2C,BAR,10.15,STRAY-HIGH,6.45,6.94,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-04-13..2026-04-19,0.49,0.49,OK,0.0,0.0
Z97X-2604-172401,4244065,,6.95,3.17,72531,*B2C,BAR,14.17,no-declared,6.45,6.95,national,area_bcn/corto/medio/largo,6.45,0.0,OK,,2026-04-06..2026-04-12,0.5,0.50,OK,0.0,0.0
Z97X-2604-173211,4326585,3.24,14.5,11.12,72531,CLS,IT,2.55,ok,10.3,14.5,international,ITALIA,10.30,0.0,OK,,2026-04-06..2026-04-12,2.3,2.01,MISMATCH,0.29,0.29
ES26016872,4166383,42.25,13.59,8.78,72531,*B2C,VAL,44.65,ok,12.43,13.59,national,area_bcn/corto/medio/largo,12.43,0.0,OK,,2026-03-30..2026-04-05,0.96,0.96,OK,0.0,0.0
ES26018035,4328283,1.89,13.69,9.47,72531,CLS,IT,3.05,STRAY-HIGH,11.12,13.69,international,ITALIA,11.12,0.0,OK,,2026-04-06..2026-04-12,2.17,2.17,OK,0.0,0.0
