ID del pedido,Seguimiento courier,Fecha de envío,Tarifa base,Peso facturable,Peso original,Contra reembolso (COD),Dimensión,Combustible,Paquetes,Seguro,Zona remota,Corrección de dirección,Derechos de exportación,Otros,Total mensajería,Total original,Fecha de recogida,Fecha de entrega,Días en tránsito,Días en tránsito (SLA),Razón,Sobrecargo total,Total esperado (checker),Sobrecargo (checker),Veredicto (checker),Razón (checker)
C049607 / 156817 SAT,4500540,21.05.2026,0.0,1.0,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26021140,4592688,21.05.2026,0.0,0.01,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26021180,4592747,21.05.2026,0.0,1.5,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26021471,4619495,21.05.2026,0.0,1.0,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
-,5757184,21.05.2026,0.0,1.0,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,,,UNVERIFIED,
26021760,4636821,21.05.2026,0.0,1.0,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26021834,4636870,21.05.2026,0.0,0.22,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26021733,4648547,21.05.2026,0.0,0.06,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26021929,4689020,21.05.2026,0.0,2.66,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022117,4689151,21.05.2026,0.0,0.6,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022153,4689179,21.05.2026,0.0,0.24,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022374,4721573,21.05.2026,0.0,1.74,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022302,4721593,21.05.2026,0.0,1.88,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022409,4738704,21.05.2026,0.0,0.04,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022428,4738720,21.05.2026,0.0,0.16,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022467,4738729,21.05.2026,0.0,0.05,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022636,4763575,21.05.2026,0.0,0.19,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022642,4763579,21.05.2026,0.0,0.08,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
26022658,4763581,21.05.2026,0.0,0.06,-,0,0,0.0,0.0,0,0,0,0,0.0,3.27,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.27,3.27,0.0,OK,
ES26019091,4414392,21.05.2026,3.18,9.86,8.33,0,0,0.0,0.0,0,0,0,0,0.0,7.46,3.18,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.28,7.47,-0.01,OK,
ES26018960,4404193,21.05.2026,5.81,4.95,0.81,0,0,0.0,0.0,0,0,0,0,0.0,11.1,5.81,14.04.2026,15.04.2026,1,2,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.29,11.1,0.0,OK,Peso
ES26017428,4272341,04.08.2026,3.18,10.0,5.5,0,0,0.22,0.0,0,0,0,0,0.0,7.73,3.4,08.04.2026,09.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.33,7.73,0.0,OK,Peso
C122785 / 156629 SAC,4438701,21.05.2026,0.0,2.8,-,0,0,0.0,0.0,0,0,0,0,0.0,3.33,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.33,3.33,0.0,OK,
26020056,4486078,21.05.2026,0.0,1.88,-,0,0,0.0,0.0,0,0,0,0,0.0,3.33,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.33,3.33,0.0,OK,
26020060,4486081,21.05.2026,0.0,1.81,-,0,0,0.0,0.0,0,0,0,0,0.0,3.33,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.33,3.33,0.0,OK,
26020113,4501125,21.05.2026,0.0,1.79,-,0,0,0.0,0.0,0,0,0,0,0.0,3.33,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.33,3.33,0.0,OK,
58922-8 20264222034203,5761816,21.05.2026,0.0,1.97,-,0,0,0.0,0.0,0,0,0,0,0.0,3.35,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.35,3.54,-0.19,UNDERCHARGE,Tarifa base
58922-8 20263524123553,1996587,21.05.2026,0.0,1.13,-,0,0,0.0,0.0,0,0,0,0,0.0,3.35,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.35,3.54,-0.19,UNDERCHARGE,Tarifa base
26020449,4537532,21.05.2026,0.0,1.43,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
C048891 / 155345 SAT,538511,21.05.2026,0.0,2.1,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
26020803,4568123,21.05.2026,0.0,1.88,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
26021182,4592749,21.05.2026,0.0,1.79,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
26021096,4592750,21.05.2026,0.0,1.88,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
26021324,4592761,21.05.2026,0.0,1.7,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
26021535,4619539,21.05.2026,0.0,1.79,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
26022002,4689155,21.05.2026,0.0,1.43,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
26022149,4689177,21.05.2026,0.0,1.95,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
C092195 / 157951 SAT,4559187,21.05.2026,0.0,2.1,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
26022200,4721407,21.05.2026,0.0,1.43,-,0,0,0.0,0.0,0,0,0,0,0.0,3.36,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.36,3.36,0.0,OK,
ES26019131,4418481,21.05.2026,11.12,6.6,3.85,0,0,0.0,0.0,0,0,0,0,0.0,15.91,11.12,15.04.2026,20.04.2026,5,4,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.39,15.91,0.0,OK,Peso
26019948,4486010,21.05.2026,0.0,3.18,-,0,0,0.0,0.0,0,0,0,0,0.0,3.42,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.42,3.42,0.0,OK,
26019931,4486061,21.05.2026,0.0,3.35,-,0,0,0.0,0.0,0,0,0,0,0.0,3.42,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.42,3.42,0.0,OK,
26018376,4486094,21.05.2026,0.0,4.09,-,0,0,0.0,0.0,0,0,0,0,0.0,3.42,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.42,3.42,0.0,OK,
26020094,4486106,21.05.2026,0.0,4.16,-,0,0,0.0,0.0,0,0,0,0,0.0,3.42,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.42,3.42,0.0,OK,
26020339,4501206,21.05.2026,0.0,4.71,-,0,0,0.0,0.0,0,0,0,0,0.0,3.42,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.42,3.42,0.0,OK,
ES26017574,4283706,04.08.2026,5.58,23.8,21.55,0,0,1.96,0.2,0,0,0,0,0.0,11.86,7.74,08.04.2026,21.05.2026,0,1,Rate; Dimensions; Parcels; Other; ShipmentWeight,3.44,11.86,0.0,OK,
ES26017628,4296192,04.09.2026,5.58,24.4,22.18,0,0,1.96,0.2,0,0,0,0,0.0,11.86,7.74,09.04.2026,10.04.2026,1,1,Rate; Dimensions; Parcels; Other; ShipmentWeight,3.44,11.86,0.0,OK,
26021886,4688967,21.05.2026,0.0,4.8,-,0,0,0.0,0.0,0,0,0,0,0.0,3.44,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.44,3.44,0.0,OK,
26022171,4721389,21.05.2026,0.0,4.92,-,0,0,0.0,0.0,0,0,0,0,0.0,3.44,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.44,3.44,0.0,OK,
26022279,4728280,21.05.2026,0.0,4.99,-,0,0,0.0,0.0,0,0,0,0,0.0,3.44,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.44,3.44,0.0,OK,
26022496,4738740,21.05.2026,0.0,3.65,-,0,0,0.0,0.0,0,0,0,0,0.0,3.44,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.44,3.44,0.0,OK,
26020445,4537529,21.05.2026,0.0,3.65,-,0,0,0.0,0.0,0,0,0,0,0.0,3.45,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.45,3.45,0.0,OK,
26020454,4537588,21.05.2026,0.0,3.42,-,0,0,0.0,0.0,0,0,0,0,0.0,3.45,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.45,3.45,0.0,OK,
ES26019638,4456182,21.05.2026,5.58,22.55,19.71,0,0,0.0,0.3,0,0,0,0,0.0,12.04,5.88,16.04.2026,17.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.46,12.04,0.0,OK,
ES26017741,4303500,04.09.2026,4.89,18.0,16.33,0,0,1.71,0.0,0,0,0,0,0.0,10.06,6.6,09.04.2026,10.04.2026,1,1,Rate; Dimensions; Parcels; Other; ShipmentWeight,3.48,10.06,0.0,OK,
ES26017036,4176050,04.01.2026,5.58,22.8,20.9,0,0,0.39,0.0,0,0,0,0,0.0,10.49,5.97,01.04.2026,02.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.52,10.49,0.0,OK,
ES26018153,4332293,04.10.2026,2.96,10.0,0.1,0,0,0.0,0.0,0,0,0,0,0.0,7.48,2.96,10.04.2026,13.04.2026,3,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.52,7.48,0.0,OK,
ES26018908,4402326,21.05.2026,3.18,10.5,8.08,0,0,0.0,0.0,0,0,0,0,0.0,7.71,3.18,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.53,7.71,0.0,OK,
ES26019353,4435851,21.05.2026,3.18,13.14,8,0,0,0.0,0.0,0,0,0,0,0.0,7.71,3.18,15.04.2026,16.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.53,7.71,0.0,OK,Peso
ES26018440,4348108,04.11.2026,3.18,10.15,8.13,0,0,0.0,0.0,0,0,0,0,0.0,7.72,3.18,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.54,7.72,0.0,OK,
ES26017075,4179480,04.01.2026,3.18,19.4,7,0,0,0.22,0.0,0,0,0,0,0.0,9.96,3.4,01.04.2026,02.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.56,9.96,0.0,OK,Peso
ES26017088,4179729,04.01.2026,3.18,15.99,7.47,0,0,0.22,0.0,0,0,0,0,0.0,9.96,3.4,01.04.2026,02.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.56,9.96,0.0,OK,Peso
ES26022755,4768202,21.05.2026,3.39,0.1,0.1,0,0,0.88,0.0,0,0,0,0,0.0,3.56,4.27,30.04.2026,04.05.2026,4,1,Delay,3.56,3.56,0.0,OK,
ES26022784,4769270,21.05.2026,3.39,0.1,0.1,0,0,0.88,0.0,0,0,0,0,0.0,3.56,4.27,30.04.2026,04.05.2026,4,1,Delay,3.56,3.56,0.0,OK,
ES26022787,4769287,21.05.2026,3.39,1.0,1,0,0,0.88,0.0,0,0,0,0,0.0,3.56,4.27,30.04.2026,02.05.2026,2,1,Delay,3.56,3.56,0.0,OK,
ES26022878,4778527,21.05.2026,3.39,1.0,1,0,0,0.88,0.0,0,0,0,0,0.0,3.56,4.27,30.04.2026,04.05.2026,4,1,Delay,3.56,3.56,0.0,OK,
ES26017401,4271667,04.08.2026,3.18,13.2,8,0,0,0.22,0.0,0,0,0,0,0.0,7.97,3.4,08.04.2026,09.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.57,7.97,0.0,OK,Peso
ES26017534,4276222,04.08.2026,4.33,11.8,10.2,0,0,0.3,0.0,0,0,0,0,0.0,9.21,4.63,08.04.2026,09.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.58,9.21,0.0,OK,
Z97X-2604-172351,4229587,04.07.2026,6.23,26.0,25,0,0,0.44,0.0,0,0,0,0,0.0,12.26,6.67,07.04.2026,08.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.59,12.26,0.0,OK,
ES26019061,4413248,21.05.2026,3.18,19.39,6.34,0,0,0.0,0.2,0,0,0,0,0.0,8.78,3.38,14.04.2026,21.05.2026,0,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.6,8.78,0.0,OK,Peso
ES26016375,4118292,21.05.2026,3.18,10.15,5.5,0,0,0.22,0.0,0,0,0,0,0.0,3.62,3.4,30.03.2026,01.04.2026,2,1,Delay,3.62,3.62,0.0,OK,
ES26019095,4414448,21.05.2026,3.18,13.55,7,0,0,0.0,0.3,0,3,0,0,0.0,12.82,3.48,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.64,12.82,0.0,OK,Peso
ES26016704,4160200,04.01.2026,2.96,0.23,0.1,0,0,0.21,0.0,0,0,0,0,0.0,3.65,3.17,01.04.2026,06.04.2026,5,1,Delay,3.65,3.65,0.0,OK,
ES26017079,4179516,04.01.2026,11.15,58.13,58.13,0,0,0.78,0.0,0,0,0,0,0.0,16.59,11.93,01.04.2026,02.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,3.66,16.59,0.0,OK,
ES26017521,4275414,04.08.2026,6.9,36.8,30.17,0,0,0.48,0.0,0,0,0,0,0.0,14.04,7.38,08.04.2026,09.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.66,14.04,0.0,OK,
ES26018547,4366729,21.05.2026,4.33,16.65,13.49,0,0,0.0,0.2,0,0,0,0,0.0,9.99,4.53,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.66,9.99,0.0,OK,
ES26018730,4380370,21.05.2026,3.18,14.78,4.97,0,0,0.0,0.3,0,0,0,0,0.0,9.85,3.48,13.04.2026,14.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.67,9.85,0.0,OK,Peso
ES26022769,4769007,21.05.2026,3.39,0.1,0.1,0,0,0.88,0.0,0,0,0,0,0.0,3.67,4.27,30.04.2026,04.05.2026,4,1,Delay,3.67,3.67,0.0,OK,
ES26022794,4769358,21.05.2026,3.39,0.1,0.1,0,0,0.88,0.0,0,0,0,0,0.0,3.67,4.27,30.04.2026,04.05.2026,4,1,Delay,3.67,3.67,0.0,OK,
ES26018314,4346270,04.11.2026,8.66,3.15,0.1,0,0,0.0,0.0,0,0,0,0,0.0,13.74,8.66,13.04.2026,17.04.2026,4,4,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.68,13.69,0.05,OK,Combustible
ES26018971,4405535,21.05.2026,3.02,12.82,3.75,0,0,0.0,0.0,0,0,0,0,0.0,7.71,3.02,14.04.2026,15.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.69,7.71,0.0,OK,Peso
ES26019149,4426266,21.05.2026,3.02,13.14,3.29,0,0,0.0,0.0,0,0,0,0,0.0,7.71,3.02,15.04.2026,16.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.69,7.71,0.0,OK,Peso
ES26018356,4347570,04.11.2026,3.02,12.82,3.02,0,0,0.0,0.0,0,0,0,0,0.0,7.72,3.02,13.04.2026,14.04.2026,2,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.7,7.72,0.0,OK,Peso
26021805,1228069,21.05.2026,0.0,0.01,-,0,0,0.0,0.0,0,0,0,0,0.0,3.71,0.0,21.05.2026,21.05.2026,-,-,Additional shipment,3.71,3.71,0.0,OK,
Z97X-2604-176240,4780575,21.05.2026,10.24,15.89,5.4,0,0,1.95,0.0,0,0,0,0,0.0,17.31,12.19,30.04.2026,05.05.2026,5,3,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.72,17.31,0.0,OK,Peso
ES26017108,4180402,04.01.2026,10.97,58.0,58,0,0,0.77,0.0,0,3,0,0,0.0,19.47,11.74,08.04.2026,09.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other,3.73,19.47,0.0,OK,
ES26017499,4273870,04.08.2026,9.47,5.4,1.44,0,0,0.66,0.0,0,0,0,0,0.0,15.27,10.13,08.04.2026,13.04.2026,5,4,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.74,15.27,0.0,OK,Peso
ES26019016,4408487,21.05.2026,2.96,2.2,0.1,0,0,0.0,0.0,0,0,0,0,0.0,3.74,2.96,14.04.2026,16.04.2026,2,1,Delay,3.74,3.74,0.0,OK,
ES26019688,4459371,21.05.2026,2.96,14.9,0.1,0,0,0.0,0.0,0,0,0,0,0.0,7.71,2.96,16.04.2026,17.04.2026,1,1,Rate; Fuel; Dimensions; Parcels; Other; ShipmentWeight,3.75,7.71,0.0,OK,
